ID_Venta,Fecha,Mes,Mes_Nombre,Trimestre,Día_Semana,ID_Cliente,Cliente,Tipo_Cliente,Ruta,Municipio,Zona,Vendedor,Producto,Categoría,Cantidad_Cajas,Precio_Caja,Costo_Caja,Descuento_%,Precio_Final,Total_Venta,Costo_Total,Utilidad
V02595,2023-08-08,8,August,T3,Tuesday,C008,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Costeña Litro x12,Cerveza,3,55000,43000,0,55000.0,165000.0,129000,36000.0
V02596,2023-08-08,8,August,T3,Tuesday,C018,Tienda El Rincón,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Andrés Díaz,Agua Cristal 1.5L x12,Agua,3,28000,19000,0,28000.0,84000.0,57000,27000.0
V02597,2023-08-08,8,August,T3,Tuesday,C027,Tienda El Paisa,Tienda,Ruta Caimito,Caimito,Vereda Las Flores,Carlos Martínez,Águila Botella x30,Cerveza,10,68000,54000,0,68000.0,680000.0,540000,140000.0
V02598,2023-08-08,8,August,T3,Tuesday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Jhon Pérez,Póker Botella x30,Cerveza,6,66000,52000,0,66000.0,396000.0,312000,84000.0
V02599,2023-08-08,8,August,T3,Tuesday,C105,Restaurante El Rincón,Restaurante,Ruta San Marcos,San Marcos,Vereda El Tesoro,Jhon Pérez,Póker Botella x30,Cerveza,4,66000,52000,0,66000.0,264000.0,208000,56000.0
V02600,2023-08-08,8,August,T3,Tuesday,C094,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Jhon Pérez,Póker Botella x30,Cerveza,7,66000,52000,5,62700.0,438900.0,364000,74900.0
V02601,2023-08-08,8,August,T3,Tuesday,C097,Minimercado Don Jorge,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Jhon Pérez,Águila Lata x30,Cerveza,4,72000,58000,0,72000.0,288000.0,232000,56000.0
V02602,2023-08-09,8,August,T3,Wednesday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Luis Hernández,Malta Leona x30,Malta,4,46000,35000,0,46000.0,184000.0,140000,44000.0
V02603,2023-08-09,8,August,T3,Wednesday,C057,Bar/Estadero El Amigo,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Carmen,Jhon Pérez,Malta Pony x30,Malta,7,48000,36000,0,48000.0,336000.0,252000,84000.0
V02604,2023-08-09,8,August,T3,Wednesday,C024,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Carlos Martínez,Malta Leona x30,Malta,2,46000,35000,0,46000.0,92000.0,70000,22000.0
V02605,2023-08-09,8,August,T3,Wednesday,C037,Bar/Estadero El Rincón,Bar/Estadero,Ruta Caimito,Caimito,Vereda Palo Alto,Carlos Martínez,Agua Cristal 1.5L x12,Agua,4,28000,19000,0,28000.0,112000.0,76000,36000.0
V02606,2023-08-09,8,August,T3,Wednesday,C006,Bar/Estadero El Pariente,Bar/Estadero,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Póker Botella x30,Cerveza,8,66000,52000,5,62700.0,501600.0,416000,85600.0
V02607,2023-08-09,8,August,T3,Wednesday,C041,Restaurante El Rincón,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Luis Hernández,Costeña x30,Cerveza,9,60000,47000,0,60000.0,540000.0,423000,117000.0
V02608,2023-08-09,8,August,T3,Wednesday,C045,Bar/Estadero La Pola,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Paraíso,Jhon Pérez,Agua Cristal 1.5L x12,Agua,5,28000,19000,0,28000.0,140000.0,95000,45000.0
V02609,2023-08-09,8,August,T3,Wednesday,C078,Tienda La Pola,Tienda,Ruta San Marcos,San Marcos,Barrio El Prado,Andrés Díaz,Águila Lata x30,Cerveza,6,72000,58000,0,72000.0,432000.0,348000,84000.0
V02610,2023-08-10,8,August,T3,Thursday,C011,Superete El Rincón,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Andrés Díaz,Póker Lata x30,Cerveza,1,70000,56000,0,70000.0,70000.0,56000,14000.0
V02611,2023-08-10,8,August,T3,Thursday,C027,Tienda El Paisa,Tienda,Ruta Caimito,Caimito,Vereda Las Flores,Jhon Pérez,Malta Leona x30,Malta,8,46000,35000,0,46000.0,368000.0,280000,88000.0
V02612,2023-08-10,8,August,T3,Thursday,C018,Tienda El Rincón,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Carlos Martínez,Agua Cristal 600ml x24,Agua,1,22000,15000,0,22000.0,22000.0,15000,7000.0
V02613,2023-08-10,8,August,T3,Thursday,C108,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Malta Pony x30,Malta,7,48000,36000,0,48000.0,336000.0,252000,84000.0
V02614,2023-08-10,8,August,T3,Thursday,C067,Tienda Don Jorge,Tienda,Ruta La Unión,La Unión,Vereda Cañaveral,Andrés Díaz,Águila Lata x30,Cerveza,5,72000,58000,2,70560.0,352800.0,290000,62800.0
V02615,2023-08-10,8,August,T3,Thursday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Andrés Díaz,Agua Cristal 600ml x24,Agua,1,22000,15000,0,22000.0,22000.0,15000,7000.0
V02616,2023-08-10,8,August,T3,Thursday,C040,Minimercado El Pariente,Minimercado,Ruta La Unión,La Unión,La Unión Centro,Luis Hernández,Agua Cristal 600ml x24,Agua,1,22000,15000,0,22000.0,22000.0,15000,7000.0
V02617,2023-08-10,8,August,T3,Thursday,C095,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Costeña Litro x12,Cerveza,3,55000,43000,5,52250.0,156750.0,129000,27750.0
V02618,2023-08-10,8,August,T3,Thursday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Agua Cristal 1.5L x12,Agua,1,28000,19000,5,26600.0,26600.0,19000,7600.0
V02619,2023-08-10,8,August,T3,Thursday,C016,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Águila Lata x30,Cerveza,9,72000,58000,0,72000.0,648000.0,522000,126000.0
V02620,2023-08-10,8,August,T3,Thursday,C048,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Luis Hernández,Malta Pony x30,Malta,6,48000,36000,0,48000.0,288000.0,216000,72000.0
V02621,2023-08-10,8,August,T3,Thursday,C093,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Águila Lata x30,Cerveza,6,72000,58000,5,68400.0,410400.0,348000,62400.0
V02622,2023-08-11,8,August,T3,Friday,C101,Bar/Estadero El Paisa,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Carlos Martínez,Agua Cristal 600ml x24,Agua,7,22000,15000,2,21560.0,150920.0,105000,45920.0
V02623,2023-08-11,8,August,T3,Friday,C094,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Luis Hernández,Póker Lata x30,Cerveza,7,70000,56000,0,70000.0,490000.0,392000,98000.0
V02624,2023-08-11,8,August,T3,Friday,C095,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Carlos Martínez,Póker Lata x30,Cerveza,1,70000,56000,0,70000.0,70000.0,56000,14000.0
V02625,2023-08-11,8,August,T3,Friday,C097,Minimercado Don Jorge,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Carlos Martínez,Águila Botella x30,Cerveza,4,68000,54000,2,66640.0,266560.0,216000,50560.0
V02626,2023-08-11,8,August,T3,Friday,C008,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Costeña x30,Cerveza,10,60000,47000,0,60000.0,600000.0,470000,130000.0
V02627,2023-08-11,8,August,T3,Friday,C104,Tienda El Rincón,Tienda,Ruta San Marcos,San Marcos,Vereda El Tesoro,Carlos Martínez,Malta Pony x30,Malta,5,48000,36000,0,48000.0,240000.0,180000,60000.0
V02628,2023-08-11,8,August,T3,Friday,C014,Tienda El Vecino,Tienda,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Malta Leona x30,Malta,5,46000,35000,5,43700.0,218500.0,175000,43500.0
V02629,2023-08-11,8,August,T3,Friday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Águila Botella x30,Cerveza,5,68000,54000,2,66640.0,333200.0,270000,63200.0
V02630,2023-08-11,8,August,T3,Friday,C050,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Andrés Díaz,Club Colombia x24,Cerveza,3,85000,68000,0,85000.0,255000.0,204000,51000.0
V02631,2023-08-11,8,August,T3,Friday,C093,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Águila Lata x30,Cerveza,8,72000,58000,0,72000.0,576000.0,464000,112000.0
V02632,2023-08-11,8,August,T3,Friday,C087,Superete La Pola,Superete,Ruta San Marcos,San Marcos,Vereda Pijiguay,Luis Hernández,Águila Lata x30,Cerveza,6,72000,58000,0,72000.0,432000.0,348000,84000.0
V02633,2023-08-11,8,August,T3,Friday,C037,Bar/Estadero El Rincón,Bar/Estadero,Ruta Caimito,Caimito,Vereda Palo Alto,Jhon Pérez,Costeña Litro x12,Cerveza,1,55000,43000,2,53900.0,53900.0,43000,10900.0
V02634,2023-08-11,8,August,T3,Friday,C110,Minimercado El Paisa,Minimercado,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Carlos Martínez,Club Colombia x24,Cerveza,10,85000,68000,2,83300.0,833000.0,680000,153000.0
V02635,2023-08-11,8,August,T3,Friday,C069,Minimercado El Vecino,Minimercado,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Águila Botella x30,Cerveza,8,68000,54000,0,68000.0,544000.0,432000,112000.0
V02636,2023-08-12,8,August,T3,Saturday,C101,Bar/Estadero El Paisa,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Costeña x30,Cerveza,1,60000,47000,2,58800.0,58800.0,47000,11800.0
V02637,2023-08-12,8,August,T3,Saturday,C036,Minimercado El Vecino,Minimercado,Ruta Caimito,Caimito,Vereda Palo Alto,Jhon Pérez,Águila Lata x30,Cerveza,5,72000,58000,0,72000.0,360000.0,290000,70000.0
V02638,2023-08-12,8,August,T3,Saturday,C034,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Vereda Palo Alto,Jhon Pérez,Malta Leona x30,Malta,6,46000,35000,2,45080.0,270480.0,210000,60480.0
V02639,2023-08-12,8,August,T3,Saturday,C064,Bar/Estadero El Pariente,Bar/Estadero,Ruta La Unión,La Unión,Vereda Cañaveral,Jhon Pérez,Malta Pony x30,Malta,4,48000,36000,0,48000.0,192000.0,144000,48000.0
V02640,2023-08-12,8,August,T3,Saturday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Águila Botella x30,Cerveza,9,68000,54000,0,68000.0,612000.0,486000,126000.0
V02641,2023-08-12,8,August,T3,Saturday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Agua Cristal 1.5L x12,Agua,2,28000,19000,0,28000.0,56000.0,38000,18000.0
V02642,2023-08-12,8,August,T3,Saturday,C081,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Barrio La Esperanza,Andrés Díaz,Costeña x30,Cerveza,10,60000,47000,0,60000.0,600000.0,470000,130000.0
V02643,2023-08-12,8,August,T3,Saturday,C023,Bar/Estadero La Esquina,Bar/Estadero,Ruta Caimito,Caimito,Vereda San Pedro,Luis Hernández,Águila Botella x30,Cerveza,7,68000,54000,0,68000.0,476000.0,378000,98000.0
V02644,2023-08-12,8,August,T3,Saturday,C019,Tienda Doña Carmen,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Carlos Martínez,Águila Lata x30,Cerveza,6,72000,58000,2,70560.0,423360.0,348000,75360.0
V02645,2023-08-12,8,August,T3,Saturday,C080,Minimercado La Pola,Minimercado,Ruta San Marcos,San Marcos,Barrio La Esperanza,Carlos Martínez,Costeña x30,Cerveza,7,60000,47000,5,57000.0,399000.0,329000,70000.0
V02646,2023-08-12,8,August,T3,Saturday,C084,Superete El Paisa,Superete,Ruta San Marcos,San Marcos,Vereda Pijiguay,Jhon Pérez,Agua Cristal 600ml x24,Agua,5,22000,15000,2,21560.0,107800.0,75000,32800.0
V02647,2023-08-12,8,August,T3,Saturday,C007,Tienda La Esquina,Tienda,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Póker Lata x30,Cerveza,6,70000,56000,0,70000.0,420000.0,336000,84000.0
V02648,2023-08-12,8,August,T3,Saturday,C015,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Póker Lata x30,Cerveza,10,70000,56000,0,70000.0,700000.0,560000,140000.0
V02649,2023-08-12,8,August,T3,Saturday,C005,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Malta Pony x30,Malta,4,48000,36000,0,48000.0,192000.0,144000,48000.0
V02650,2023-08-12,8,August,T3,Saturday,C024,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Jhon Pérez,Póker Botella x30,Cerveza,7,66000,52000,2,64680.0,452760.0,364000,88760.0
V02651,2023-08-12,8,August,T3,Saturday,C088,Minimercado El Paisa,Minimercado,Ruta San Marcos,San Marcos,Vereda Buenavista,Jhon Pérez,Malta Leona x30,Malta,3,46000,35000,0,46000.0,138000.0,105000,33000.0
V02652,2023-08-12,8,August,T3,Saturday,C065,Restaurante El Campesino,Restaurante,Ruta La Unión,La Unión,Vereda Cañaveral,Andrés Díaz,Águila Botella x30,Cerveza,4,68000,54000,2,66640.0,266560.0,216000,50560.0
V02653,2023-08-12,8,August,T3,Saturday,C111,Superete La Pola,Superete,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Agua Cristal 1.5L x12,Agua,2,28000,19000,2,27440.0,54880.0,38000,16880.0
V02654,2023-08-12,8,August,T3,Saturday,C057,Bar/Estadero El Amigo,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Carmen,Andrés Díaz,Malta Pony x30,Malta,8,48000,36000,5,45600.0,364800.0,288000,76800.0
V02655,2023-08-12,8,August,T3,Saturday,C075,Restaurante Don Jorge,Restaurante,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Costeña x30,Cerveza,5,60000,47000,0,60000.0,300000.0,235000,65000.0
V02656,2023-08-14,8,August,T3,Monday,C043,Superete Doña Carmen,Superete,Ruta La Unión,La Unión,Vereda El Paraíso,Andrés Díaz,Póker Botella x30,Cerveza,8,66000,52000,5,62700.0,501600.0,416000,85600.0
V02657,2023-08-14,8,August,T3,Monday,C032,Minimercado Doña Carmen,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Jhon Pérez,Costeña x30,Cerveza,2,60000,47000,0,60000.0,120000.0,94000,26000.0
V02658,2023-08-14,8,August,T3,Monday,C103,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Costeña x30,Cerveza,8,60000,47000,2,58800.0,470400.0,376000,94400.0
V02659,2023-08-14,8,August,T3,Monday,C099,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Agua Cristal 600ml x24,Agua,7,22000,15000,0,22000.0,154000.0,105000,49000.0
V02660,2023-08-14,8,August,T3,Monday,C047,Minimercado El Campesino,Minimercado,Ruta La Unión,La Unión,Vereda Mata de Caña,Luis Hernández,Agua Cristal 1.5L x12,Agua,4,28000,19000,0,28000.0,112000.0,76000,36000.0
V02661,2023-08-14,8,August,T3,Monday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Carlos Martínez,Malta Pony x30,Malta,5,48000,36000,0,48000.0,240000.0,180000,60000.0
V02662,2023-08-14,8,August,T3,Monday,C059,Restaurante El Campesino,Restaurante,Ruta La Unión,La Unión,Vereda El Carmen,Andrés Díaz,Costeña x30,Cerveza,2,60000,47000,0,60000.0,120000.0,94000,26000.0
V02663,2023-08-14,8,August,T3,Monday,C041,Restaurante El Rincón,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Andrés Díaz,Costeña Litro x12,Cerveza,9,55000,43000,0,55000.0,495000.0,387000,108000.0
V02664,2023-08-14,8,August,T3,Monday,C096,Tienda El Campesino,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Malta Leona x30,Malta,4,46000,35000,0,46000.0,184000.0,140000,44000.0
V02665,2023-08-14,8,August,T3,Monday,C015,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta Caimito,Caimito,Vereda El Palmar,Andrés Díaz,Águila Lata x30,Cerveza,3,72000,58000,0,72000.0,216000.0,174000,42000.0
V02666,2023-08-14,8,August,T3,Monday,C089,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda Buenavista,Andrés Díaz,Club Colombia x24,Cerveza,9,85000,68000,5,80750.0,726750.0,612000,114750.0
V02667,2023-08-15,8,August,T3,Tuesday,C013,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Carlos Martínez,Electrolit x12,Electrolit,5,55000,40000,0,55000.0,275000.0,200000,75000.0
V02668,2023-08-15,8,August,T3,Tuesday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Costeña x30,Cerveza,10,60000,47000,2,58800.0,588000.0,470000,118000.0
V02669,2023-08-15,8,August,T3,Tuesday,C005,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Electrolit x12,Electrolit,1,55000,40000,0,55000.0,55000.0,40000,15000.0
V02670,2023-08-15,8,August,T3,Tuesday,C107,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Andrés Díaz,Agua Cristal 600ml x24,Agua,7,22000,15000,5,20900.0,146300.0,105000,41300.0
V02671,2023-08-15,8,August,T3,Tuesday,C056,Tienda El Rincón,Tienda,Ruta La Unión,La Unión,Vereda El Carmen,Andrés Díaz,Electrolit x12,Electrolit,7,55000,40000,0,55000.0,385000.0,280000,105000.0
V02672,2023-08-15,8,August,T3,Tuesday,C004,Tienda El Campesino,Tienda,Ruta Caimito,Caimito,Caimito Centro,Luis Hernández,Electrolit x12,Electrolit,3,55000,40000,5,52250.0,156750.0,120000,36750.0
V02673,2023-08-15,8,August,T3,Tuesday,C089,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda Buenavista,Jhon Pérez,Electrolit x12,Electrolit,10,55000,40000,2,53900.0,539000.0,400000,139000.0
V02674,2023-08-15,8,August,T3,Tuesday,C022,Superete La Esquina,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Carlos Martínez,Póker Lata x30,Cerveza,1,70000,56000,2,68600.0,68600.0,56000,12600.0
V02675,2023-08-15,8,August,T3,Tuesday,C010,Superete El Paisa,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Carlos Martínez,Malta Leona x30,Malta,8,46000,35000,0,46000.0,368000.0,280000,88000.0
V02676,2023-08-15,8,August,T3,Tuesday,C066,Minimercado El Campesino,Minimercado,Ruta La Unión,La Unión,Vereda Cañaveral,Carlos Martínez,Agua Cristal 600ml x24,Agua,3,22000,15000,2,21560.0,64680.0,45000,19680.0
V02677,2023-08-15,8,August,T3,Tuesday,C111,Superete La Pola,Superete,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Andrés Díaz,Águila Botella x30,Cerveza,4,68000,54000,0,68000.0,272000.0,216000,56000.0
V02678,2023-08-15,8,August,T3,Tuesday,C068,Superete El Amigo,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Costeña x30,Cerveza,1,60000,47000,2,58800.0,58800.0,47000,11800.0
V02679,2023-08-15,8,August,T3,Tuesday,C050,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Carlos Martínez,Club Colombia x24,Cerveza,6,85000,68000,0,85000.0,510000.0,408000,102000.0
V02680,2023-08-15,8,August,T3,Tuesday,C055,Minimercado El Rincón,Minimercado,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Póker Lata x30,Cerveza,3,70000,56000,0,70000.0,210000.0,168000,42000.0
V02681,2023-08-15,8,August,T3,Tuesday,C046,Minimercado Don Jorge,Minimercado,Ruta La Unión,La Unión,Vereda El Paraíso,Carlos Martínez,Costeña Litro x12,Cerveza,9,55000,43000,0,55000.0,495000.0,387000,108000.0
V02682,2023-08-15,8,August,T3,Tuesday,C052,Superete La Pola,Superete,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Águila Botella x30,Cerveza,6,68000,54000,0,68000.0,408000.0,324000,84000.0
V02683,2023-08-15,8,August,T3,Tuesday,C090,Tienda El Amigo,Tienda,Ruta San Marcos,San Marcos,Vereda Buenavista,Andrés Díaz,Águila Botella x30,Cerveza,5,68000,54000,0,68000.0,340000.0,270000,70000.0
V02684,2023-08-15,8,August,T3,Tuesday,C072,Tienda El Amigo,Tienda,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Agua Cristal 600ml x24,Agua,4,22000,15000,0,22000.0,88000.0,60000,28000.0
V02685,2023-08-15,8,August,T3,Tuesday,C031,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Club Colombia x24,Cerveza,10,85000,68000,0,85000.0,850000.0,680000,170000.0
V02686,2023-08-16,8,August,T3,Wednesday,C036,Minimercado El Vecino,Minimercado,Ruta Caimito,Caimito,Vereda Palo Alto,Carlos Martínez,Águila Lata x30,Cerveza,6,72000,58000,0,72000.0,432000.0,348000,84000.0
V02687,2023-08-16,8,August,T3,Wednesday,C019,Tienda Doña Carmen,Tienda,Ruta Caimito,Caimito,Vereda Pueblito,Andrés Díaz,Malta Pony x30,Malta,7,48000,36000,5,45600.0,319200.0,252000,67200.0
V02688,2023-08-16,8,August,T3,Wednesday,C013,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Carlos Martínez,Agua Cristal 1.5L x12,Agua,3,28000,19000,0,28000.0,84000.0,57000,27000.0
V02689,2023-08-16,8,August,T3,Wednesday,C027,Tienda El Paisa,Tienda,Ruta Caimito,Caimito,Vereda Las Flores,Andrés Díaz,Águila Botella x30,Cerveza,2,68000,54000,0,68000.0,136000.0,108000,28000.0
V02690,2023-08-16,8,August,T3,Wednesday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Luis Hernández,Agua Cristal 600ml x24,Agua,5,22000,15000,0,22000.0,110000.0,75000,35000.0
V02691,2023-08-16,8,August,T3,Wednesday,C108,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Club Colombia x24,Cerveza,2,85000,68000,0,85000.0,170000.0,136000,34000.0
V02692,2023-08-16,8,August,T3,Wednesday,C066,Minimercado El Campesino,Minimercado,Ruta La Unión,La Unión,Vereda Cañaveral,Jhon Pérez,Electrolit x12,Electrolit,4,55000,40000,5,52250.0,209000.0,160000,49000.0
V02693,2023-08-16,8,August,T3,Wednesday,C097,Minimercado Don Jorge,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Carlos Martínez,Costeña x30,Cerveza,3,60000,47000,2,58800.0,176400.0,141000,35400.0
V02694,2023-08-16,8,August,T3,Wednesday,C022,Superete La Esquina,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Jhon Pérez,Club Colombia x24,Cerveza,8,85000,68000,5,80750.0,646000.0,544000,102000.0
V02695,2023-08-16,8,August,T3,Wednesday,C004,Tienda El Campesino,Tienda,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Electrolit x12,Electrolit,6,55000,40000,0,55000.0,330000.0,240000,90000.0
V02696,2023-08-16,8,August,T3,Wednesday,C077,Superete La Esquina,Superete,Ruta San Marcos,San Marcos,Barrio El Prado,Luis Hernández,Águila Botella x30,Cerveza,9,68000,54000,0,68000.0,612000.0,486000,126000.0
V02697,2023-08-16,8,August,T3,Wednesday,C006,Bar/Estadero El Pariente,Bar/Estadero,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Agua Cristal 1.5L x12,Agua,1,28000,19000,5,26600.0,26600.0,19000,7600.0
V02698,2023-08-16,8,August,T3,Wednesday,C070,Restaurante El Vecino,Restaurante,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Póker Botella x30,Cerveza,3,66000,52000,2,64680.0,194040.0,156000,38040.0
V02699,2023-08-16,8,August,T3,Wednesday,C069,Minimercado El Vecino,Minimercado,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Póker Botella x30,Cerveza,4,66000,52000,0,66000.0,264000.0,208000,56000.0
V02700,2023-08-16,8,August,T3,Wednesday,C103,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda El Tesoro,Andrés Díaz,Póker Lata x30,Cerveza,8,70000,56000,0,70000.0,560000.0,448000,112000.0
